[[FileID]],[[Group]],[[GroupNo]],[[Key]],[[Sequence]],[[English]],[[Japanese]],[[MTrans]],[[メモ]],[[管理用メモ]],[[Version]],98.06%
Terraria.Localization.Content.en-US.Items,ItemName,5,LokisWings,3132,Loki's Wings,ロキの翼,ロキの翼,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,LunarBar,3133,Luminite Bar,ルミナイト,Luminiteバー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,LunarBlockNebula,3134,Nebula Fragment Block,星雲の断片ブロック,星雲断片ブロック,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,LunarBlockSolar,3135,Solar Fragment Block,太陽の断片ブロック,太陽の断片ブロック,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,LunarBlockStardust,3136,Stardust Fragment Block,星屑の断片ブロック,スターダスト断片ブロック,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,LunarBlockVortex,3137,Vortex Fragment Block,銀河の断片ブロック,渦断片ブロック,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,LunarBrick,3138,Luminite Brick,ルミナイトのレンガ,Luminiteブリック,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,LunarBrickWall,3139,Luminite Brick Wall,ルミナイトレンガの壁,Luminiteレンガの壁,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,LunarCraftingStation,3140,Ancient Manipulator,古代のマニピュレータ,古代マニピュレータ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,LunarFlareBook,3141,Lunar Flare,ルナフレア,ルナフレア,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,LunarHamaxeNebula,3142,Nebula Hamaxe,星雲のハンマーアックス,星雲Hamaxe,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,LunarHamaxeSolar,3143,Solar Flare Hamaxe,太陽のハンマーアックス,太陽フレアHamaxe,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,LunarHamaxeStardust,3144,Stardust Hamaxe,星屑のハンマーアックス,スターダストHamaxe,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,LunarHamaxeVortex,3145,Vortex Hamaxe,銀河のハンマーアックス,渦Hamaxe,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,LunarHook,3146,Lunar Hook,月のフック,ルナフック,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,LunarOre,3147,Luminite,ルミナイト鉱石,Luminite,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,LunarTabletFragment,3148,Solar Tablet Fragment,太陽の石版の断片,太陽のタブレット断片,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MagicHoneyDropper,3149,Magic Honey Dropper,蜂蜜入りの魔法のスポイト,マジックハニードロッパー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MagicLantern,3150,Magic Lantern,魔法のランタン,幻灯,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MagicLavaDropper,3151,Magic Lava Dropper,溶岩入りの魔法のスポイト,マジック溶岩ドロッパー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MagicSandDropper,3152,Magic Sand Dropper,砂入りの魔法のスポイト,魔法の砂ドロッパー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MagicWaterDropper,3153,Magic Water Dropper,水入りの魔法のスポイト,魔法の水スポイト,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,Marble,3154,Marble Block,大理石のブロック,大理石のブロック,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleBathtub,3155,Marble Bathtub,大理石の浴槽,大理石のバスタブ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleBed,3156,Marble Bed,大理石のベッド,マーブルベッド,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleBlock,3157,Smooth Marble Block,滑らかな大理石ブロック,滑らかな大理石のブロック,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleBlockWall,3158,Smooth Marble Wall,滑らかな大理石の壁,滑らかな大理石の壁,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleBookcase,3159,Marble Bookcase,大理石の本棚,大理石の本棚,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleCandelabra,3160,Marble Candelabra,大理石の燭台,大理石の燭台,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleCandle,3161,Marble Candle,大理石の蝋燭,大理石のキャンドル,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleChair,3162,Marble Chair,大理石の椅子,大理石の椅子,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleChandelier,3163,Marble Chandelier,大理石のシャンデリア,大理石のシャンデリア,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleChest,3164,Marble Chest,大理石の宝箱,マーブルチェスト,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleClock,3165,Marble Clock,大理石の時計,大理石の時計,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleDoor,3166,Marble Door,大理石のドア,大理石のドア,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleDresser,3167,Marble Dresser,大理石のドレッサー,大理石のドレッサー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleLamp,3168,Marble Lamp,大理石のランプ,大理石のランプ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleLantern,3169,Marble Lantern,大理石のランタン,大理石のランタン,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarblePiano,3170,Marble Piano,大理石のピアノ,大理石のピアノ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarblePlatform,3171,Marble Platform,大理石の足場,大理石のプラットフォーム,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleSink,3172,Marble Sink,大理石のシンク,マーブルシンク,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleSofa,3173,Marble Sofa,大理石のソファー,マーブルソファ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleTable,3174,Marble Table,大理石のテーブル,大理石のテーブル,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleWall,3175,Marble Wall,大理石の壁,大理石の壁,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MarbleWorkBench,3176,Marble Work Bench,大理石の作業台,大理石のワークベンチ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianArmorDye,3177,Martian Dye,染料（火星）,火星の染料,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianAstroClock,3178,Martian Astro Clock,火星の宇宙時計,火星のアストロ時計,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianBathtub,3179,Martian Bathtub,火星のバスタブ,火星のバスタブ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianBed,3180,Martian Bed,火星のベッド,火星のベッド,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianChandelier,3181,Martian Chandelier,火星のシャンデリア,火星のシャンデリア,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianChest,3182,Martian Chest,火星の宝箱,火星の胸,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianConduitPlating,3183,Martian Conduit Plating,火星の導管外装,火星のコンジットメッキ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianConduitWall,3184,Martian Conduit Wall,火星の導管壁,火星のコンジットウォール,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianCostumeMask,3185,Martian Costume Mask,火星人のマスク,火星のコスチュームのマスク,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianCostumePants,3186,Martian Costume Pants,火星人のパンツ,火星のコスチュームパンツ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianCostumeShirt,3187,Martian Costume Shirt,火星人のシャツ,火星のコスチュームシャツ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianDoor,3188,Martian Door,火星のドア,火星のドア,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianDresser,3189,Martian Dresser,火星のドレッサー,火星ドレッサー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianHairDye,3190,Martian Hair Dye,毛染め（火星）,火星の髪の色素,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianHolobookcase,3191,Martian Holobookcase,火星の本棚,火星Holobookcase,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianHoverCandle,3192,Martian Hover Candle,火星の浮遊ロウソク,火星のホバーキャンドル,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianHoverChair,3193,Martian Hover Chair,火星のふわふわイス,火星のホバーチェア,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianLamppost,3194,Martian Lamppost,火星の街灯,火星の街灯柱,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianLantern,3195,Martian Lantern,火星のランタン,火星のランタン,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianPiano,3196,Martian Piano,火星のピアノ,火星のピアノ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianPlatform,3197,Martian Platform,火星のプラットフォーム,火星のプラットフォーム,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianSaucerTrophy,3198,Martian Saucer Trophy,火星のソーサーのトロフィー,火星ソーサートロフィー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianSink,3199,Martian Sink,火星のシンク,火星のシンク,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianSofa,3200,Martian Sofa,火星のソファ,火星のソファ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianTable,3201,Martian Table,火星のテーブル,火星表,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianTableLamp,3202,Martian Table Lamp,火星の卓上ランプ,火星のテーブルランプ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianUniformHelmet,3203,Martian Uniform Helmet,火星人の兜,火星の制服ヘルメット,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianUniformPants,3204,Martian Uniform Pants,火星人のズボン,火星の制服パンツ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianUniformTorso,3205,Martian Uniform Torso,火星人の制服,火星の制服トルソー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianWalkerBanner,3206,Martian Walker Banner,火星のウォーカーのバナー,火星ウォーカーバナー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MartianWorkBench,3207,Martian Work Bench,火星の作業台,火星のワークベンチ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MasterBait,3208,Master Bait,玄人の餌,マスターベイト,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MechanicalBatteryPiece,3209,Mechanical Battery Piece,機械の部品（バッテリー）,機械式バッテリーワンピース,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MechanicalLens,3210,Mechanical Lens,機械仕掛けのレンズ,メカニカルレンズ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MechanicalWagonPiece,3211,Mechanical Wagon Piece,機械の部品（ワゴン）,機械ワゴンのワンピース,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MechanicalWheelPiece,3212,Mechanical Wheel Piece,機械の部品（車輪）,メカニカルホイールワンピース,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MedusaBanner,3213,Medusa Banner,メデューサのバナー,メデューサバナー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MedusaHead,3214,Medusa Head,メデューサの頭,メデューサヘッド,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MedusaStatue,3215,Medusa Statue,メデューサの石像,メデューサ像,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,Meowmere,3216,Meowmere,ミャウメアー,Meowmere,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MetalDetector,3217,Metal Detector,金属探知機,金属探知機,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MetalSink,3218,Metal Sink,金属のシンク,メタルシンク,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteBathtub,3219,Meteorite Bathtub,メテオライトの浴槽,隕石バスタブ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteBed,3220,Meteorite Bed,メテオライトのベッド,隕石ベッド,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteBookcase,3221,Meteorite Bookcase,メテオライトの本棚,隕石本棚,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteBrick,3222,Meteorite Brick,メテオライトのレンガ,隕石ブリック,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteBrickWall,3223,Meteorite Brick Wall,メテオライトレンガの壁,隕石レンガの壁,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteCandelabra,3224,Meteorite Candelabra,メテオライトの燭台,隕石の燭台,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteCandle,3225,Meteorite Candle,メテオライトの蝋燭,隕石キャンドル,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteChair,3226,Meteorite Chair,メテオライトの椅子,隕石チェア,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteChandelier,3227,Meteorite Chandelier,メテオライトのシャンデリア,隕石シャンデリア,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteChest,3228,Meteorite Chest,メテオライトの宝箱,隕石胸,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteClock,3229,Meteorite Clock,メテオライトの時計,隕石時計,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteDoor,3230,Meteorite Door,メテオライトのドア,隕石のドア,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteDresser,3231,Meteorite Dresser,メテオライトのドレッサー,隕石ドレッサー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteLamp,3232,Meteorite Lamp,メテオライトのランプ,隕石ランプ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteLantern,3233,Meteorite Lantern,メテオライトのランタン,隕石ランタン,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoritePiano,3234,Meteorite Piano,メテオライトのピアノ,隕石ピアノ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoritePlatform,3235,Meteorite Platform,メテオライトの足場,隕石プラットフォーム,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteSink,3236,Meteorite Sink,メテオライトのシンク,隕石シンク,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteSofa,3237,Meteorite Sofa,メテオライトのソファー,隕石ソファ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteTable,3238,Meteorite Table,メテオライトのテーブル,隕石表,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteoriteWorkBench,3239,Meteorite Work Bench,メテオライトの作業台,隕石ワークベンチ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MeteorStaff,3240,Meteor Staff,隕石の杖,流星スタッフ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MidnightRainbowDye,3241,Midnight Rainbow Dye,染料（ミッドナイトレインボー）,ミッドナイト虹色素,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MinecartMech,3242,Mechanical Cart,機械のカート,機械カート,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MinecartTrack,3243,Minecart Track,線路,トロッコトラック,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MirageDye,3244,Mirage Dye,染料(しんきろう),ミラージュ色素,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MolotovCocktail,3245,Molotov Cocktail,火炎瓶カクテル,火炎瓶,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MoneyTrough,3246,Money Trough,お金入りのおけ,マネートラフ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MonkBelt,3247,Monk's Belt,モンクのベルト,モンクのベルト,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MonkBrows,3248,Monk's Bushy Brow Bald Cap,モンクのゲジまゆとハゲづら,モンクのブッシー眉スキンヘッドキャップ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MonkPants,3249,Monk's Pants,モンクのズボン,モンクのパンツ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MonkShirt,3250,Monk's Shirt,モンクのシャツ,モンクのシャツ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MoonglowPlanterBox,3251,Moonglow Planter Box,ムーングロウのプランター,ムーングロウプランターボックス,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MoonlordArrow,3252,Luminite Arrow,ルミナイトの矢,Luminiteアロー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MoonLordBossBag,3253,Treasure Bag,トレジャーバッグ,トレジャーバッグ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MoonlordBullet,3254,Luminite Bullet,ルミナイトの弾,Luminite弾丸,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MoonLordPainting,3255,"Not a Kid, nor a Squid",絵画『子供ではなくイカでもない』,ないキッド、またイカ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MoonLordTrophy,3256,Moon Lord Trophy,ムーンロードのトロフィー,ムン主トロフィー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MoonlordTurretStaff,3257,Lunar Portal Staff,ルナポータルスタッフ,ルナポータルスタッフ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MoonMask,3258,Moon Mask,月のマスク,ムーンマスク,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MothronBanner,3259,Mothron Banner,モスラのバナー,Mothronバナー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MothronWings,3260,Mothron Wings,モスロンの翼,Mothronウイングス,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MouseStatue,3261,Mouse Statue,ネズミの石像,マウスの銅像,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MulticolorWrench,3262,Multicolor Wrench,マルチカラーレンチ,多色レンチ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomBathtub,3263,Mushroom Bathtub,キノコの浴槽,キノコバスタブ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomBed,3264,Mushroom Bed,キノコのベッド,きのこのベッド,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomBench,3265,Mushroom Bench,キノコのベンチ,キノコベンチ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomBookcase,3266,Mushroom Bookcase,キノコの本棚,キノコ本棚,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomCandelabra,3267,Mushroom Candelabra,キノコの燭台,キノコの燭台,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomCandle,3268,Mushroom Candle,キノコの蝋燭,キノコキャンドル,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomChandelier,3269,Mushroom Chandelier,キノコのシャンデリア,キノコシャンデリア,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomChest,3270,Mushroom Chest,キノコの宝箱,キノコチェスト,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomClock,3271,Mushroom Clock,キノコの時計,キノコの時計,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomDresser,3272,Mushroom Dresser,キノコのドレッサー,キノコドレッサー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomDye,3273,Glowing Mushroom Dye,染料（光るキノコ）,輝くキノコ色素,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomLamp,3274,Mushroom Lamp,キノコのランプ,キノコランプ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomLantern,3275,Mushroom Lantern,キノコのランタン,キノコランタン,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomPiano,3276,Mushroom Piano,キノコのピアノ,キノコピアノ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomPlatform,3277,Mushroom Platform,キノコの足場,キノコプラットフォーム,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomSink,3278,Mushroom Sink,キノコのシンク,キノコシンク,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MushroomTable,3279,Mushroom Table,キノコのテーブル,キノコの表,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MusicBoxGoblins,3280,Music Box (Goblin Invasion),オルゴール（ゴブリンの侵略）,オルゴール（ゴブリンの侵略）,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MusicBoxHell,3281,Music Box (Hell),オルゴール（地獄）,オルゴール（地獄）,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MusicBoxLunarBoss,3282,Music Box (Lunar Boss),オルゴール（ルナーボス）,オルゴール（月ボス）,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MusicBoxMartians,3283,Music Box (Martian Madness),オルゴール（火星の狂気）,オルゴール（火星の狂気）,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MusicBoxPirates,3284,Music Box (Pirate Invasion),オルゴール（海賊の侵略）,オルゴール（海賊の侵略）,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MusicBoxSandstorm,3285,Music Box (Sandstorm),オルゴール（砂嵐）,オルゴール（砂嵐）,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MusicBoxTowers,3286,Music Box (The Towers),オルゴール（タワー）,ミュージックボックス（タワー）,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,MusicBoxUndergroundCrimson,3287,Music Box (Underground Crimson),オルゴール（真紅地下）,オルゴール（地下クリムゾン）,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,Nail,3288,Nail,釘,ネイル,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NailGun,3289,Nail Gun,釘打機,ネイルガン,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NailheadBanner,3290,Nailhead Banner,ネイルヘッドのバナー,くぎの頭バナー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaArcanum,3291,Nebula Arcanum,ネビュラアルカナム,星雲Arcanum,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaAxe,3292,Nebula Axe,ネビュラの斧,星雲アックス,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaBeastBanner,3293,Evolution Beast Banner,エボリューションビーストのバナー,進化獣バナー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaBlaze,3294,Nebula Blaze,ネビュラブレイズ,星雲ブレイズ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaBrainBanner,3295,Nebula Floater Banner,ネビュラフローターのバナー,星雲フローターバナー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaBreastplate,3296,Nebula Breastplate,ネビュラの胸当て,星雲ブレスト,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaChainsaw,3297,Nebula Chainsaw,ネビュラのチェーンソー,星雲チェーンソー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaDrill,3298,Nebula Drill,ネビュラのドリル,星雲ドリル,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaDye,3299,Nebula Dye,染料（星雲）,星雲色素,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaHammer,3300,Nebula Hammer,ネビュラのハンマー,星雲ハンマー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaHeadcrabBanner,3301,Brain Suckler Banner,ブレインサックラーのバナー,脳Sucklerバナー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaHelmet,3302,Nebula Helmet,ネビュラの兜,星雲ヘルメット,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaLeggings,3303,Nebula Leggings,ネビュラのすね当て,星雲レギンス,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaMonolith,3304,Nebula Monolith,星雲のモノリス,星雲モノリス,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaPickaxe,3305,Nebula Pickaxe,ネビュラのつるはし,星雲つるはし,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaPickup1,3306,Damage Booster,ダメージブースター,ダメージブースター,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaPickup2,3307,Life Booster,ライフブースター,ライフブースター,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaPickup3,3308,Mana Booster,マナブースター,マナブースター,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NebulaSoldierBanner,3309,Predictor Banner,予言者のバナー,予測バナー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NegativeDye,3310,Negative Dye,染料（反転）,ネガ色素,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NightKey,3311,Key of Night,闇の鍵,夜のキー,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,NightVisionHelmet,3312,Night Vision Helmet,ナイトビジョンヘルメット,ナイトビジョンヘルメット,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,ObsidianBathtub,3313,Obsidian Bathtub,黒曜石の浴槽,黒曜石バスタブ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,ObsidianCandelabra,3314,Obsidian Candelabra,黒曜石の燭台,黒曜石の燭台,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,ObsidianCandle,3315,Obsidian Candle,黒曜石の蝋燭,黒曜石キャンドル,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,ObsidianChandelier,3316,Obsidian Chandelier,黒曜石のシャンデリア,黒曜石シャンデリア,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,ObsidianChest,3317,Obsidian Chest,黒曜石の宝箱,黒曜石チェスト,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,ObsidianClock,3318,Obsidian Clock,黒曜石の時計,黒曜石時計,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,ObsidianHelm,3319,Obsidian Outlaw Hat,黒曜石のアウトローハット,黒曜石アウトローハット,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,ObsidianLamp,3320,Obsidian Lamp,黒曜石のランプ,黒曜石ランプ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,ObsidianLantern,3321,Obsidian Lantern,黒曜石のランタン,黒曜石ランタン,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,ObsidianPants,3322,Obsidian Pants,黒曜石のパンツ,オブシディアンパンツ,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,ObsidianShirt,3323,Obsidian Longcoat,黒曜石のロングコート,黒曜石Longcoat,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,ObsidianSink,3324,Obsidian Sink,黒曜石のシンク,黒曜石シンク,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,OnyxBlaster,3325,Onyx Blaster,オニキスブラスター,オニキスブラスター,,,,1
Terraria.Localization.Content.en-US.Items,ItemName,5,OrangeString,3326,Orange String,糸（オレンジ）,オレンジの文字列,,,,1
